id,time,lat,lon,temp,precip,cloudcover,humidity,pressure,sunset,visibility,winddir,windgust,windspeed
11868666,2019-09-14T17:30:00,48.841389,2.253056,25.1,0.0,,45.0,,2019-09-14T20:06:58+02:00,10.0,77.0,,13.9
11937470,2019-09-14T18:00:00,40.827967,14.193008,28.1,0.0,0.0,44.05,,2019-09-14T19:14:53+02:00,10.0,268.0,19.4,13.5
11895843,2019-09-14T18:30:00,43.301376,-1.973602,22.8,0.0,,74.97,,2019-09-14T20:20:41+02:00,10.0,31.0,2.9,1.3
11867271,2019-09-14T18:30:00,52.622116,1.30914,20.0,0.0,,37.54,,2019-09-14T19:13:22+01:00,10.0,228.0,0.0,9.0
11886075,2019-09-14T18:30:00,51.345833,12.348056,18.0,0.0,0.0,45.35,,2019-09-14T19:28:21+02:00,10.0,,,3.6
11868660,2019-09-14T20:00:00,48.402932,-4.461694,18.1,0.0,0.0,83.07,1027.8,2019-09-14T20:33:31+02:00,14.4,30.0,26.4,14.7
11868664,2019-09-14T20:00:00,44.897222,-0.561667,24.6,0.0,90.8,46.95,1023.6,2019-09-14T20:15:53+02:00,31.9,87.0,17.9,11.2
11868657,2019-09-14T20:00:00,47.324383,5.068342,23.2,0.0,0.0,56.64,1025.3,2019-09-14T19:54:47+02:00,33.8,128.0,9.5,5.4
11868659,2019-09-14T20:00:00,43.622222,3.811944,23.4,0.0,14.7,56.64,1025.1,2019-09-14T19:57:44+02:00,47.1,172.0,13.3,5.8
11937469,2019-09-14T20:45:00,45.478025,9.124206,22.0,0.0,0.0,73.22,,2019-09-14T19:37:31+02:00,10.0,360.0,,4.6
11895836,2019-09-14T21:00:00,41.38089,2.122813,22.5,0.0,2.0,73.7,1023.8,2019-09-14T20:03:22+02:00,13.6,104.0,29.0,19.1
11895839,2019-09-15T12:00:00,43.181728,-2.475875,24.5,0.0,6.4,58.18,1021.8,2019-09-15T20:20:50+02:00,10.0,89.0,13.0,5.5
11937467,2019-09-15T12:30:00,44.416431,8.952428,26.9,0.0,,56.14,,2019-09-15T19:35:45+02:00,10.0,181.0,13.6,7.4
11895835,2019-09-15T14:00:00,42.837167,-2.688294,25.3,0.0,73.9,37.03,1020.7,2019-09-15T20:21:31+02:00,17.5,124.0,23.8,19.2
11868658,2019-09-15T15:00:00,47.255631,-1.525375,29.1,0.0,0.0,37.95,1022.5,2019-09-15T20:19:03+02:00,27.0,50.0,31.1,11.1
11937473,2019-09-15T15:00:00,44.840168,11.607774,30.0,0.0,28.3,48.62,1023.4,2019-09-15T19:25:21+02:00,10.0,153.0,,6.7
11937471,2019-09-15T15:00:00,44.794722,10.338611,28.0,0.0,0.5,54.57,1023.2,2019-09-15T19:30:24+02:00,10.0,195.0,,3.7
11937465,2019-09-15T15:00:00,45.570556,10.236944,26.9,0.0,24.8,48.88,1023.2,2019-09-15T19:31:12+02:00,10.0,288.0,,10.7
11867266,2019-09-15T15:00:00,50.735278,-1.838333,22.1,0.0,0.0,63.34,1024.1,2019-09-15T19:22:19+01:00,49.5,176.0,,16.4
11886076,2019-09-15T15:30:00,49.23906,8.88775,25.5,0.0,,48.82,,2019-09-15T19:38:35+02:00,10.0,291.0,17.6,5.0
11895838,2019-09-15T16:00:00,42.211852,-8.739721,29.4,0.0,0.0,40.21,1017.1,2019-09-15T20:45:25+02:00,11.0,187.0,7.9,3.8
11868662,2019-09-15T17:00:00,45.460833,4.390278,31.0,0.0,0.3,30.85,1019.4,2019-09-15T19:54:30+02:00,30.2,158.0,14.2,4.0
11867274,2019-09-15T17:30:00,51.649836,-0.401486,24.7,0.0,22.0,51.41,,2019-09-15T19:17:10+01:00,10.0,296.0,,13.6
11937472,2019-09-15T18:00:00,41.933886,12.454786,28.6,0.0,0.0,40.91,,2019-09-15T19:20:37+02:00,10.0,285.0,,24.4
11886081,2019-09-15T18:00:00,51.730698,8.711429,22.5,0.0,,31.91,1020.1,2019-09-15T19:40:50+02:00,,254.0,,19.8
11895844,2019-09-15T18:30:00,41.644444,-4.761111,,0.0,,,,,,,,
11937468,2019-09-15T20:45:00,45.435356,10.968647,22.0,0.0,0.0,68.65,,2019-09-15T19:28:12+02:00,10.0,291.0,,5.3
11868661,2019-09-15T21:00:00,43.727606,7.415614,22.8,0.0,75.6,51.35,1021.3,2019-09-15T19:41:34+02:00,22.6,326.0,1.6,0.2
11895837,2019-09-15T21:00:00,37.356483,-5.981768,25.5,0.0,0.0,58.42,1016.7,2019-09-15T20:32:24+02:00,10.0,233.0,,9.5
11937474,2019-09-16T20:45:00,45.04175,7.650014,22.3,0.0,0.0,76.26,,2019-09-16T19:39:21+02:00,10.0,201.0,,7.6
11867267,2019-09-16T21:00:00,52.509192,-1.884828,14.2,0.0,96.6,73.32,1024.1,2019-09-16T19:21:17+01:00,19.8,320.0,,11.2
11886091,2019-09-20T20:30:00,51.553673,7.07057,15.0,0.0,0.0,49.61,,2019-09-20T19:35:43+02:00,10.0,65.0,,10.9
11937477,2019-09-20T20:45:00,39.199813,9.137478,24.9,0.0,8.8,73.35,,2019-09-20T19:24:37+02:00,10.0,105.0,,18.2
11868671,2019-09-20T20:45:00,48.560083,7.755,15.8,0.0,23.3,42.07,,2019-09-20T19:32:09+02:00,10.0,50.0,,15.0
11867284,2019-09-20T21:00:00,50.905833,-1.391111,15.3,0.0,0.0,58.04,1018.3,2019-09-20T19:09:19+01:00,33.8,80.0,53.6,20.7
11895851,2019-09-20T21:00:00,42.796677,-1.637141,24.0,0.0,12.7,51.05,1013.2,2019-09-20T20:08:20+02:00,19.9,120.0,20.0,16.5
11895854,2019-09-21T13:00:00,39.944119,-0.103474,26.2,0.0,0.1,63.96,1013.6,2019-09-21T20:00:01+02:00,19.9,121.0,10.9,5.4
11867281,2019-09-21T13:30:00,52.620278,-1.142222,21.6,0.0,0.0,48.0,,2019-09-21T19:06:27+01:00,10.0,129.0,25.9,16.7
11937484,2019-09-21T15:00:00,46.081603,13.200136,21.4,0.0,0.0,28.69,1023.2,2019-09-21T19:07:49+02:00,21.1,153.0,14.7,7.8
11886089,2019-09-21T15:30:00,52.514477,13.239358,20.9,0.0,0.0,43.37,,2019-09-21T19:08:59+02:00,10.0,190.0,,7.6
11886090,2019-09-21T15:30:00,52.514477,13.239358,20.9,0.0,0.0,43.37,,2019-09-21T19:08:59+02:00,10.0,190.0,,7.6
11886083,2019-09-21T15:30:00,48.218777,11.624748,19.8,0.0,0.0,41.5,,2019-09-21T19:14:30+02:00,10.0,91.0,,17.7
11886084,2019-09-21T15:30:00,51.037704,7.002651,24.0,0.0,0.0,27.29,,2019-09-21T19:33:33+02:00,10.0,120.0,,20.5
11867277,2019-09-21T16:00:00,53.789167,-2.230278,21.5,0.0,0.0,43.82,1009.5,2019-09-21T19:11:05+01:00,42.1,129.0,,23.0
11867280,2019-09-21T16:00:00,53.438801,-2.966328,23.1,0.0,0.0,43.16,1007.8,2019-09-21T19:13:56+01:00,34.3,131.0,,20.7
11867282,2019-09-21T16:00:00,53.483176,-2.20038,22.3,0.0,0.0,44.08,1008.9,2019-09-21T19:10:53+01:00,47.2,127.0,46.4,19.5
11895850,2019-09-21T16:00:00,39.494686,-0.36382,27.7,0.0,1.8,50.37,1011.3,2019-09-21T20:00:59+02:00,10.5,146.0,12.2,4.8
11868672,2019-09-21T17:30:00,43.269722,5.395833,18.1,0.0,45.4,82.68,,2019-09-21T19:38:31+02:00,8.2,109.0,,24.9
11937478,2019-09-21T18:00:00,45.109444,7.641111,18.3,0.0,39.1,59.18,,2019-09-21T19:29:51+02:00,10.4,183.0,,7.8
11895846,2019-09-21T18:30:00,40.436111,-3.599444,20.6,0.0,48.3,74.19,,2019-09-21T20:14:03+02:00,10.0,245.0,11.2,8.7
11886088,2019-09-21T18:30:00,53.066394,8.837628,21.0,0.0,0.0,40.34,,2019-09-21T19:26:42+02:00,10.0,100.0,13.0,11.1
11867283,2019-09-21T18:30:00,54.975554,-1.62164,15.0,0.0,,87.99,,2019-09-21T19:08:58+01:00,10.0,134.0,19.4,10.7
11868676,2019-09-21T20:00:00,43.705139,7.192583,19.9,0.0,94.6,71.37,1018.0,2019-09-21T19:31:25+02:00,15.5,345.0,24.1,11.2
11868673,2019-09-21T20:00:00,43.815972,4.359278,17.9,0.0,41.6,83.25,1014.6,2019-09-21T19:42:45+02:00,29.7,90.0,25.1,8.0
11868670,2019-09-21T20:00:00,44.897222,-0.561667,23.1,0.0,8.9,77.14,1007.2,2019-09-21T20:02:35+02:00,18.8,106.0,12.4,7.8
11868667,2019-09-21T20:00:00,49.246389,4.025,20.8,0.0,0.0,52.83,1010.6,2019-09-21T19:45:04+02:00,6.1,114.0,16.7,6.6
11868668,2019-09-21T20:00:00,49.109813,6.159511,20.3,0.0,0.0,39.44,1013.4,2019-09-21T19:36:31+02:00,59.4,84.0,37.8,24.2
11937481,2019-09-21T20:45:00,45.478025,9.124206,17.0,0.0,0.0,59.22,,2019-09-21T19:23:59+02:00,10.0,96.0,,6.4
11895849,2019-09-21T21:00:00,37.152966,-3.595736,21.6,0.0,12.5,63.8,1012.6,2019-09-21T20:13:36+02:00,14.0,303.0,7.7,1.0
11895848,2019-09-22T12:00:00,40.325729,-3.714964,19.0,0.0,71.9,76.36,1012.9,2019-09-22T20:12:49+02:00,10.4,260.0,14.9,16.3
11937483,2019-09-22T12:30:00,44.714722,10.649722,15.0,0.0,50.0,78.51,,2019-09-22T19:15:52+02:00,8.0,356.0,,1.7
11895847,2019-09-22T14:00:00,41.34786,2.075622,25.3,0.0,27.3,76.36,1011.4,2019-09-22T19:49:47+02:00,15.2,221.0,29.2,22.0
11937480,2019-09-22T15:00:00,40.365278,18.208889,24.9,0.0,26.1,59.71,1019.8,2019-09-22T18:45:14+02:00,10.3,220.0,,15.9
11867285,2019-09-22T15:00:00,51.538736,-0.016552,17.8,0.0,13.8,85.16,1004.4,2019-09-22T18:59:23+01:00,16.7,211.0,,15.3
11937476,2019-09-22T15:00:00,44.492314,11.309667,15.9,0.0,62.3,86.3,1018.4,2019-09-22T19:13:13+02:00,9.9,318.0,,6.4
11937482,2019-09-22T15:00:00,44.416431,8.952428,15.0,4.0,57.2,87.77,1015.5,2019-09-22T19:22:37+02:00,6.0,21.0,25.2,15.0
11867279,2019-09-22T15:00:00,51.398333,-0.085556,17.3,0.0,33.7,87.02,1004.7,2019-09-22T18:59:39+01:00,11.0,210.0,,17.2
11868675,2019-09-22T15:00:00,48.107458,-1.712839,21.9,0.0,13.5,54.77,1006.6,2019-09-22T20:05:40+02:00,17.2,218.0,47.2,25.8
11886085,2019-09-22T15:30:00,51.175213,6.383958,27.0,0.0,35.9,42.0,,2019-09-22T19:33:46+02:00,10.0,142.0,,11.2
11895853,2019-09-22T16:00:00,39.474602,-0.358257,31.5,0.0,1.3,31.47,1011.2,2019-09-22T19:59:20+02:00,10.6,242.0,25.5,13.7
11868674,2019-09-22T17:00:00,47.460458,-0.530741,21.7,0.0,0.9,48.24,1008.7,2019-09-22T20:00:52+02:00,21.4,228.0,46.9,22.1
11867276,2019-09-22T17:30:00,51.55505,-0.108046,18.0,0.0,24.6,78.61,,2019-09-22T18:59:45+01:00,10.0,210.0,,15.9
11867278,2019-09-22T17:30:00,51.481579,-0.191094,18.0,0.0,44.9,79.9,,2019-09-22T19:00:05+01:00,10.0,210.0,,15.2
11937475,2019-09-22T18:00:00,45.708889,9.680833,18.0,0.0,88.4,63.74,1017.1,2019-09-22T19:19:52+02:00,10.0,196.0,15.3,1.8
11886087,2019-09-22T18:00:00,50.068779,8.64629,23.3,0.0,0.0,39.94,1009.2,2019-09-22T19:24:34+02:00,2.0,165.0,,7.9
11895845,2019-09-22T18:30:00,43.263476,-2.94815,20.6,0.0,50.0,63.59,,2019-09-22T20:10:02+02:00,10.0,333.0,11.5,8.8
11937479,2019-09-22T20:45:00,41.933886,12.454786,21.5,0.0,55.4,76.08,,2019-09-22T19:08:22+02:00,10.0,132.0,,24.4
11868669,2019-09-22T21:00:00,45.75322,4.97318,15.8,0.0,60.7,88.85,1014.6,2019-09-22T19:38:40+02:00,9.4,2.0,22.3,10.2
11895852,2019-09-22T21:00:00,37.384046,-5.970592,24.9,0.0,0.0,45.7,1016.8,2019-09-22T20:21:35+02:00,10.0,319.0,16.2,5.5
11886086,2019-09-23T20:30:00,52.431561,10.803541,15.9,0.0,84.6,82.77,,2019-09-23T19:13:57+02:00,9.8,301.0,,7.8
11868683,2019-09-24T19:00:00,47.324383,5.068342,16.9,0.0,92.2,83.38,1010.3,2019-09-24T19:34:24+02:00,10.3,200.0,29.8,20.6
11895864,2019-09-24T19:00:00,41.644444,-4.761111,22.5,0.0,1.2,48.68,1014.3,2019-09-24T20:13:39+02:00,19.6,270.0,50.8,13.8
11937488,2019-09-24T19:00:00,45.435356,10.968647,21.9,0.0,0.7,56.48,1010.6,2019-09-24T19:10:49+02:00,10.1,201.0,,5.5
11895856,2019-09-24T20:00:00,37.356483,-5.981768,30.1,0.0,0.0,37.45,1016.3,2019-09-24T20:18:33+02:00,20.0,211.0,14.4,9.3
11895855,2019-09-24T21:00:00,41.38089,2.122813,24.2,0.0,2.0,72.63,1013.4,2019-09-24T19:46:09+02:00,17.2,338.0,8.2,4.1
11937485,2019-09-24T21:00:00,45.570556,10.236944,18.2,0.0,0.0,73.13,1011.3,2019-09-24T19:13:45+02:00,10.0,344.0,,7.5
11868677,2019-09-24T21:00:00,43.727606,7.415614,19.6,0.0,9.8,69.92,1011.3,2019-09-24T19:25:00+02:00,23.0,296.0,6.8,0.6
11895860,2019-09-25T19:00:00,39.58994,2.630078,24.4,0.0,3.3,68.55,1014.9,2019-09-25T19:42:29+02:00,10.0,61.0,23.7,15.3
11868681,2019-09-25T19:00:00,45.460833,4.390278,16.9,0.0,98.0,72.44,1013.5,2019-09-25T19:35:10+02:00,15.5,162.0,20.2,5.5
11868685,2019-09-25T19:00:00,50.631111,3.1375,16.1,0.0,90.1,86.49,1005.3,2019-09-25T19:39:55+02:00,20.7,220.0,47.4,29.0
11868686,2019-09-25T19:00:00,49.894209,2.263312,16.9,0.0,62.6,78.69,1006.4,2019-09-25T19:43:27+02:00,22.4,239.0,31.1,18.6
11868682,2019-09-25T19:00:00,43.622222,3.811944,22.0,0.0,0.0,49.59,1014.1,2019-09-25T19:37:34+02:00,56.2,297.0,35.9,20.8
11868679,2019-09-25T19:00:00,47.255631,-1.525375,16.0,0.0,98.8,93.97,1010.7,2019-09-25T19:58:43+02:00,10.1,258.0,38.8,15.5
11868684,2019-09-25T19:00:00,43.59884,1.43786,18.3,0.0,12.4,72.03,1017.3,2019-09-25T19:47:03+02:00,29.5,285.0,45.2,25.5
11937492,2019-09-25T19:00:00,41.933886,12.454786,22.3,0.0,32.4,75.57,,2019-09-25T19:03:07+02:00,10.0,200.0,,12.3
11895859,2019-09-25T19:00:00,40.3404,-3.7607,24.2,0.0,1.3,33.32,1014.5,2019-09-25T20:07:59+02:00,10.4,90.0,2.7,6.5
11868678,2019-09-25T19:00:00,48.402932,-4.461694,16.0,0.0,99.2,97.8,1008.0,2019-09-25T20:10:23+02:00,7.8,240.0,41.3,22.3
11895863,2019-09-25T20:00:00,39.474602,-0.358257,24.1,0.0,3.9,65.55,1016.0,2019-09-25T19:54:26+02:00,19.2,97.0,13.7,5.9
11895861,2019-09-25T21:00:00,40.453068,-3.688354,19.4,0.0,2.5,48.29,1016.0,2019-09-25T20:07:42+02:00,19.0,349.0,1.5,1.4
11937489,2019-09-25T21:00:00,45.478025,9.124206,15.5,0.0,0.0,81.51,1010.2,2019-09-25T19:16:16+02:00,10.0,335.0,9.1,4.6
11937486,2019-09-25T21:00:00,43.780822,11.282258,19.9,0.0,0.0,79.55,1010.9,2019-09-25T19:07:43+02:00,9.9,181.0,7.0,1.3
11937490,2019-09-25T21:00:00,40.827967,14.193008,22.3,0.0,30.1,80.02,,2019-09-25T18:56:14+02:00,10.0,194.0,4.7,4.3
11868680,2019-09-25T21:00:00,48.841389,2.253056,16.0,0.0,53.6,86.27,1008.8,2019-09-25T19:43:32+02:00,24.3,219.0,29.4,10.8
11937491,2019-09-25T21:00:00,44.794722,10.338611,18.0,0.0,0.6,99.9,1009.0,2019-09-25T19:11:27+02:00,6.0,342.0,,3.6
11937487,2019-09-25T21:00:00,44.416431,8.952428,20.8,0.0,0.0,81.39,1009.0,2019-09-25T19:17:00+02:00,10.0,116.0,5.4,3.5
11937493,2019-09-25T21:00:00,44.840168,11.607774,19.9,0.0,29.9,84.41,1009.3,2019-09-25T19:06:22+02:00,4.0,129.0,2.1,0.0
11895858,2019-09-26T19:00:00,43.181728,-2.475875,21.1,0.0,36.3,68.82,1017.9,2019-09-26T20:00:54+02:00,10.0,1.0,16.6,12.3
11895857,2019-09-26T20:00:00,42.211852,-8.739721,19.3,0.0,25.5,68.29,1021.4,2019-09-26T20:26:02+02:00,15.0,273.0,0.0,0.6
11895862,2019-09-26T21:00:00,43.301376,-1.973602,19.9,0.0,82.4,76.91,1019.4,2019-09-26T19:58:53+02:00,11.1,347.0,14.8,4.5
11937494,2019-09-26T21:00:00,45.04175,7.650014,16.6,0.0,9.3,95.35,1014.2,2019-09-26T19:20:16+02:00,11.9,120.0,,2.9
11886100,2019-09-27T20:30:00,52.457687,13.567712,12.8,0.0,0.0,90.4,,2019-09-27T18:53:26+02:00,10.0,225.0,1.4,0.7
11895874,2019-09-27T21:00:00,39.944119,-0.103474,23.6,0.0,0.0,82.66,1017.4,2019-09-27T19:50:06+02:00,19.9,30.0,17.6,5.4
11895866,2019-09-28T13:00:00,43.263476,-2.94815,22.6,0.0,14.6,65.25,1021.6,2019-09-28T19:59:11+02:00,10.0,90.0,9.0,6.3
11868692,2019-09-28T13:30:00,45.75322,4.97318,20.9,0.0,36.5,49.4,,2019-09-28T19:27:01+02:00,10.0,3.0,,11.6
11867293,2019-09-28T13:30:00,53.370278,-1.470833,15.0,0.0,58.0,89.45,,2019-09-28T18:50:52+01:00,10.0,287.0,14.5,4.9
11937496,2019-09-28T15:00:00,45.109444,7.641111,22.0,0.0,46.6,62.07,,2019-09-28T19:16:30+02:00,9.0,330.0,,1.9
11886099,2019-09-28T15:30:00,51.730698,8.711429,17.8,0.0,27.9,64.0,,2019-09-28T19:10:40+02:00,9.9,237.0,57.6,21.2
11886097,2019-09-28T15:30:00,48.322971,10.885949,17.0,0.0,16.5,57.19,,2019-09-28T19:02:49+02:00,10.0,253.0,,21.5
11886096,2019-09-28T15:30:00,50.001053,8.245478,18.0,0.0,50.0,63.63,,2019-09-28T19:12:58+02:00,10.0,230.0,,29.5
11886094,2019-09-28T15:30:00,49.23906,8.88775,17.7,0.0,72.8,64.43,,2019-09-28T19:10:35+02:00,10.0,239.0,,16.6
11886093,2019-09-28T15:30:00,51.345833,12.348056,19.0,0.0,50.0,52.28,,2019-09-28T18:56:14+02:00,10.0,250.0,,35.3
11867288,2019-09-28T16:00:00,51.481579,-0.191094,18.5,0.0,18.9,59.51,1009.2,2019-09-28T18:46:17+01:00,37.1,245.0,45.3,25.5
11867287,2019-09-28T16:00:00,52.509192,-1.884828,16.2,0.0,48.8,73.57,1006.9,2019-09-28T18:52:46+01:00,29.6,236.0,37.0,19.0
11867294,2019-09-28T16:00:00,51.604444,-0.066389,18.2,0.0,27.0,60.71,1009.0,2019-09-28T18:45:45+01:00,42.4,246.0,46.4,27.2
11867295,2019-09-28T16:00:00,52.590254,-2.130451,16.1,0.0,52.9,74.41,1006.8,2019-09-28T18:53:43+01:00,44.3,243.0,41.0,21.7
